matchId,tournament,date,map,team1,team2,winner,team1_rounds,team2_rounds,team1_first_half,team1_second_half,team2_first_half,team2_second_half,team1_opening_kills,team2_opening_kills,team1_clutches,team2_clutches,team1_most_kills_player,team1_most_kills,team2_most_kills_player,team2_most_kills,team1_most_assists_player,team1_most_assists,team2_most_assists_player,team2_most_assists,team1_most_deaths_player,team1_most_deaths,team2_most_deaths_player,team2_most_deaths,team1_most_damage_per_round_player,team1_most_damage_per_round,team2_most_damage_per_round_player,team2_most_damage_per_round,team2_least_kills_player,team2_least_kills,team1_least_assists_player,team1_least_assists,team2_least_assists_player,team2_least_assists,team1_least_deaths_player,team1_least_deaths,team2_least_deaths_player,team2_least_deaths,team1_least_damage_per_round_player,team1_least_damage_per_round,team2_least_damage_per_round_player,team2_least_damage_per_round,overall_most_kills_player,overall_most_kills,overall_most_kills_team,overall_most_damage_player,overall_most_damage,overall_most_damage_team,overall_most_assists_player,overall_most_assists,overall_most_assists_team,overall_most_awp_kills_player,overall_most_awp_kills,overall_most_awp_kills_team,overall_most_first_kills_player,overall_most_first_kills,overall_most_first_kills_team,overall_best_rating_2.0_player,overall_best_rating_2.0,overall_best_rating_2.0_team
81682,CS.Money Premier by EM,2019-02-20 09:20,Nuke,forZe,Ambush,forZe,16,13,12,4,3,10,18,11,2,2,almazer,28,holzt,21,FL1T,7,Inzta,8,Jerry,21,holzt,26,facecrack,95.5,holzt,82.2,kwezz,17,xsepower,1,snedker,4,almazer,18,kwezz,19,Jerry,55.8,kwezz,53.3,almazer,28,forZe,facecrack,95.5,forZe,Inzta,7,Ambush,snedker,14,Ambush,holzt,5,Ambush,almazer,1.44,forZe
81677,CS.Money Premier by EM,2019-02-20 09:20,Inferno,forZe,Ambush,forZe,16,1,15,1,0,1,12,5,1,0,almazer,19,snedker,14,FL1T,5,Inzta,3,Jerry,9,snedker,16,almazer,115.8,snedker,87.2,Inzta,2,facecrack,0,snedker,0,xsepower,5,smF,14,FL1T,75.9,Inzta,29.4,almazer,19,forZe,almazer,115.8,forZe,FL1T,4,forZe,xsepower,8,forZe,almazer,5,forZe,almazer,1.96,forZe
81673,NoxFire League Season 2,2019-02-20 08:10,Train,devils.one,forZe,forZe,12,16,6,6,9,7,15,13,1,0,MINISE,18,xsepower,28,mouz,6,FL1T,6,rallen,22,FL1T,17,rallen,73.2,FL1T,100.6,facecrack,13,rallen,2,xsepower,1,MINISE,20,xsepower,13,TaZ,49.8,facecrack,53.6,xsepower,28,forZe,FL1T,100.6,forZe,mouz,6,devils.one,xsepower,20,forZe,rallen,6,devils.one,xsepower,1.59,forZe
81559,ECS Season 7 Europe Challenger Cup Open Qualifier 1,2019-02-17 07:05,Nuke,forZe,x-kom,x-kom,13,16,8,5,7,9,19,10,0,4,xsepower,27,Goofy,23,Jerry,10,STOMP,10,Jerry,20,jedqr,22,xsepower,95.8,mono,87.1,STOMP,9,facecrack,1,jedqr,2,xsepower,15,mono,19,FL1T,59,STOMP,57.6,xsepower,27,forZe,xsepower,95.8,forZe,Jerry,10,forZe,xsepower,22,forZe,xsepower,7,forZe,xsepower,1.59,forZe
81555,ECS Season 7 Europe Challenger Cup Open Qualifier 1,2019-02-17 07:05,Train,forZe,x-kom,forZe,16,4,12,4,3,1,14,5,2,2,xsepower,22,mono,16,xsepower,5,oskarish,7,xsepower,12,Goofy,20,xsepower,116.3,mono,101,STOMP,6,facecrack,2,Goofy,1,facecrack,8,mono,15,almazer,74.2,jedqr,31.9,facecrack,22,forZe,xsepower,116.3,forZe,xsepower,5,forZe,xsepower,11,forZe,xsepower,6,forZe,xsepower,1.80,forZe
81552,ECS Season 7 Europe Challenger Cup Open Qualifier 1,2019-02-17 07:05,Mirage,forZe,x-kom,x-kom,11,16,7,4,8,8,12,15,0,2,almazer,23,Goofy,23,facecrack,6,jedqr,3,facecrack,20,oskarish,20,almazer,98.1,Goofy,86.2,mono,15,FL1T,1,Goofy,2,almazer,17,STOMP,15,Jerry,52.9,oskarish,50.6,Goofy,23,x-kom,almazer,98.1,forZe,facecrack,6,forZe,xsepower,13,forZe,facecrack,5,forZe,Goofy,1.31,x-kom
81545,ECS Season 7 Europe Challenger Cup Open Qualifier 1,2019-02-17 04:05,Inferno,forZe,Endpoint,forZe,16,6,12,4,3,3,19,3,2,0,facecrack,19,Thomas,16,Jerry,6,MiGHTYMAX,4,facecrack,16,MiGHTYMAX,20,Jerry,89.9,Thomas,81,aVN,6,FL1T,2,Impulse,2,FL1T,9,Impulse,13,xsepower,58.2,aVN,51.8,facecrack,19,forZe,Jerry,89.9,forZe,Jerry,5,forZe,xsepower,5,forZe,Jerry,5,forZe,Jerry,1.52,forZe
81539,ECS Season 7 Europe Challenger Cup Open Qualifier 1,2019-02-17 04:05,Mirage,forZe,Endpoint,forZe,16,8,11,5,4,4,13,11,2,0,xsepower,22,Thomas,20,FL1T,9,Thomas,6,almazer,18,aVN,20,facecrack,96.9,Thomas,104.7,MiGHTYMAX,9,facecrack,3,MiGHTYMAX,0,xsepower,10,Impulse,17,almazer,60.6,MiGHTYMAX,49.1,facecrack,22,forZe,Thomas,104.7,Endpoint,FL1T,7,forZe,xsepower,19,forZe,MiGHTYMAX,5,Endpoint,xsepower,1.49,forZe
81454,NoxFire League Season 2,2019-02-14 08:00,Inferno,forZe,pro100,forZe,16,14,6,10,9,5,17,13,0,1,facecrack,28,YEKINDAR,21,facecrack,7,def,12,facecrack,21,YEKINDAR,23,facecrack,105.3,YEKINDAR,78.4,AiyvaN,13,Jerry,2,YEKINDAR,2,Jerry,13,AiyvaN,18,FL1T,47.6,AiyvaN,53.7,facecrack,28,forZe,facecrack,105.3,forZe,facecrack,7,forZe,AiyvaN,7,pro100,facecrack,6,forZe,facecrack,1.47,forZe
81334,ESEA MDL Season 30 Europe,2019-02-12 09:05,Overpass,Izako Boars,forZe,forZe,10,16,4,6,11,5,11,15,1,3,tecek,20,facecrack,27,Patitek,7,almazer,8,matty,23,facecrack,19,tecek,87.6,facecrack,101.8,FL1T,15,tecek,3,FL1T,2,Patitek,19,xsepower,13,matty,36,FL1T,50.4,facecrack,27,forZe,facecrack,101.8,forZe,almazer,7,forZe,xsepower,12,forZe,almazer,5,forZe,facecrack,1.43,forZe
81148,LOOT.BET HotShot Series Season 1,2019-02-08 03:05,Dust2,forZe,NoChance,NoChance,14,16,9,5,6,10,14,16,2,2,xsepower,27,nukkye,35,FL1T,9,Maikelele,9,facecrack,24,Radifaction,21,FL1T,89.6,nukkye,121.1,kRYSTAL,11,xsepower,1,nukkye,3,xsepower,18,nukkye,19,facecrack,44.3,frozen,53,nukkye,35,NoChance,nukkye,121.1,NoChance,Maikelele,7,NoChance,xsepower,14,forZe,nukkye,7,NoChance,nukkye,1.76,NoChance
81146,LOOT.BET HotShot Series Season 1,2019-02-08 03:05,Mirage,forZe,NoChance,NoChance,14,16,8,6,7,9,16,14,3,2,FL1T,22,frozen,39,xsepower,8,kRYSTAL,11,facecrack,26,Radifaction,23,Jerry,79.5,frozen,124.6,kRYSTAL,14,FL1T,2,frozen,3,FL1T,21,nukkye,14,almazer,54.1,Maikelele,50.5,frozen,39,NoChance,frozen,124.6,NoChance,kRYSTAL,9,NoChance,xsepower,15,forZe,Jerry,5,forZe,frozen,1.85,NoChance
81012,IEM Sydney 2019 Europe Closed Qualifier,2019-02-06 05:05,Train,HellRaisers,forZe,HellRaisers,16,12,11,5,4,8,10,17,1,1,woxic,34,xsepower,20,DeadFox,7,facecrack,6,Hobbit,20,Jerry,23,woxic,108.3,FL1T,81.4,Jerry,14,woxic,0,almazer,2,ISSAA,17,xsepower,15,DeadFox,51.3,Jerry,61.6,woxic,34,HellRaisers,woxic,108.3,HellRaisers,Hobbit,5,HellRaisers,woxic,27,HellRaisers,almazer,5,forZe,woxic,1.66,HellRaisers
81006,IEM Sydney 2019 Europe Closed Qualifier,2019-02-06 05:05,Overpass,HellRaisers,forZe,HellRaisers,16,11,10,6,5,6,15,12,1,2,ISSAA,26,xsepower,23,Hobbit,7,xsepower,7,DeadFox,17,almazer,21,ISSAA,87,facecrack,80.9,Jerry,8,ISSAA,2,facecrack,3,ISSAA,12,xsepower,18,woxic,66.2,Jerry,35.1,ISSAA,26,HellRaisers,ISSAA,87.0,HellRaisers,FL1T,5,forZe,xsepower,14,forZe,woxic,6,HellRaisers,ISSAA,1.52,HellRaisers
81001,IEM Sydney 2019 Europe Closed Qualifier,2019-02-06 05:05,Mirage,HellRaisers,forZe,forZe,12,16,6,6,9,7,11,17,2,2,woxic,28,xsepower,23,ANGE1,6,FL1T,8,ANGE1,23,Jerry,21,woxic,94.1,xsepower,87.9,facecrack,17,Hobbit,2,almazer,3,DeadFox,16,xsepower,16,DeadFox,42.9,facecrack,70.1,woxic,28,HellRaisers,woxic,94.1,HellRaisers,FL1T,6,forZe,xsepower,18,forZe,woxic,8,HellRaisers,woxic,1.45,HellRaisers
80924,ESEA MDL Season 30 Europe,2019-02-05 06:00,Nuke,forZe,expert,forZe,16,11,9,7,6,5,16,11,2,2,almazer,26,alexRr,19,almazer,5,alexRr,6,facecrack,18,syken,21,almazer,106,alexRr,81.1,syken,12,FL1T,3,Andyy,2,FL1T,14,Andyy,18,FL1T,53.3,syken,59,almazer,26,forZe,almazer,106.0,forZe,alexRr,5,expert,xsepower,12,forZe,almazer,5,forZe,almazer,1.63,forZe
80874,LOOT.BET HotShot Series Season 1,2019-02-04 06:00,Train,forZe,Tricked,forZe,16,9,9,7,6,3,10,15,2,3,xsepower,27,b0RUP,19,facecrack,10,Lukki,5,Jerry,18,b0RUP,21,xsepower,107.1,b0RUP,90.8,sjuush,10,almazer,2,acoR,0,xsepower,13,Lukki,17,FL1T,65.2,sjuush,55.7,xsepower,27,forZe,xsepower,107.1,forZe,facecrack,8,forZe,xsepower,16,forZe,Lukki,4,Tricked,xsepower,1.63,forZe
80871,LOOT.BET HotShot Series Season 1,2019-02-04 06:00,Mirage,forZe,Tricked,forZe,16,13,11,5,4,9,17,12,3,1,facecrack,26,sjuush,28,Jerry,6,sjuush,9,facecrack,23,HUNDEN,22,xsepower,90.7,sjuush,107.7,Lukki,13,facecrack,2,acoR,0,xsepower,16,sjuush,18,Jerry,57.6,Lukki,56,sjuush,28,Tricked,sjuush,107.7,Tricked,sjuush,6,Tricked,xsepower,19,forZe,facecrack,7,forZe,sjuush,1.60,Tricked
80819,LOOT.BET HotShot Series Season 1,2019-02-03 06:00,Mirage,forZe,pro100,forZe,16,13,10,6,5,8,13,16,1,2,Jerry,32,Flarich,23,FL1T,7,def,6,Jerry,21,def,24,Jerry,120.2,Flarich,92.6,def,13,xsepower,2,Flarich,2,xsepower,11,Flarich,21,FL1T,70.1,def,49.6,Jerry,32,forZe,Jerry,120.2,forZe,Jerry,5,forZe,xsepower,16,forZe,Jerry,7,forZe,Jerry,1.70,forZe
80816,LOOT.BET HotShot Series Season 1,2019-02-03 06:00,Nuke,forZe,pro100,forZe,16,14,7,9,8,6,18,12,2,1,facecrack,23,Flarich,29,FL1T,8,AiyvaN,6,facecrack,21,AiyvaN,26,Jerry,80,Flarich,107.7,kenzor,13,xsepower,3,YEKINDAR,3,xsepower,17,Flarich,17,xsepower,72,def,55,Flarich,29,pro100,Flarich,107.7,pro100,AiyvaN,6,pro100,xsepower,16,forZe,Jerry,6,forZe,Flarich,1.54,pro100
80714,IEM Sydney 2019 Europe Open Qualifier 1,2019-01-31 09:25,Mirage,forZe,Winstrike,forZe,16,8,8,8,7,1,16,8,0,0,facecrack,22,Boombl4,20,Jerry,6,wayLander,5,facecrack,17,wayLander,22,facecrack,96.2,Boombl4,84.9,n0rb3r7,12,facecrack,2,WorldEdit,2,xsepower,11,Boombl4,16,FL1T,66.7,Kvik,48.2,facecrack,22,forZe,facecrack,96.2,forZe,Jerry,5,forZe,xsepower,13,forZe,WorldEdit,5,Winstrike,facecrack,1.42,forZe
80706,IEM Sydney 2019 Europe Open Qualifier 1,2019-01-31 09:25,Nuke,forZe,Winstrike,forZe,16,9,12,4,3,6,14,11,1,2,facecrack,23,n0rb3r7,21,facecrack,3,WorldEdit,5,Jerry,19,wayLander,21,Jerry,98.6,n0rb3r7,100.7,wayLander,7,facecrack,3,wayLander,0,FL1T,11,Boombl4,18,almazer,68.9,wayLander,33.6,facecrack,23,forZe,n0rb3r7,100.7,Winstrike,n0rb3r7,4,Winstrike,xsepower,15,forZe,Jerry,6,forZe,facecrack,1.38,forZe
80702,IEM Sydney 2019 Europe Open Qualifier 1,2019-01-31 08:00,Inferno,forZe,x-kom,forZe,16,5,13,3,2,3,9,12,4,0,xsepower,23,mono,16,xsepower,5,jedqr,5,facecrack,14,oskarish,19,xsepower,110.7,mono,76.4,jedqr,7,Jerry,3,STOMP,1,Jerry,10,STOMP,16,facecrack,70.9,jedqr,52.2,xsepower,23,forZe,xsepower,110.7,forZe,facecrack,5,forZe,xsepower,11,forZe,oskarish,5,x-kom,xsepower,1.85,forZe
80666,IEM Sydney 2019 Europe Open Qualifier 1,2019-01-30 13:40,Mirage,forZe,NoChance,forZe,16,3,12,4,3,0,15,4,1,0,xsepower,25,Maikelele,12,xsepower,6,kRYSTAL,5,almazer,12,Maikelele,17,xsepower,118.6,nukkye,75.6,SamE,4,FL1T,4,SamE,1,xsepower,3,SamE,7,almazer,56.2,SamE,18.9,xsepower,25,forZe,xsepower,118.6,forZe,Jerry,4,forZe,xsepower,16,forZe,xsepower,4,forZe,xsepower,2.31,forZe
80619,ESEA MDL Season 30 Europe,2019-01-29 09:00,Mirage,forZe,Spirit,Spirit,16,19,4,11,11,4,20,15,2,9,Jerry,31,Dima,28,facecrack,7,somedieyoung,9,Jerry,26,Dima,29,Jerry,87.3,Dima,84.7,Certus,3,xsepower,2,Certus,0,FL1T,21,Certus,4,almazer,69.1,Certus,10,Jerry,31,forZe,Jerry,87.3,forZe,Dima,8,Spirit,DavCost,15,Spirit,almazer,6,forZe,Jerry,1.22,forZe
80427,ESEA MDL Season 30 Europe,2019-01-16 09:00,Inferno,forZe,ex-Fragsters,forZe,16,10,11,5,4,6,19,7,1,1,facecrack,24,AnJ,17,xsepower,6,LOMME,7,almazer,20,dragonfly,22,almazer,96.2,LOMME,89.2,torben,12,facecrack,5,torben,0,xsepower,11,AnJ,19,Jerry,66.7,torben,47.2,facecrack,24,forZe,almazer,96.2,forZe,LOMME,7,ex-Fragsters,dragonfly,10,ex-Fragsters,almazer,6,forZe,facecrack,1.62,forZe
80158,ESEA MDL Season 30 Europe,2019-01-15 09:00,Dust2,forZe,LDLC,forZe,16,9,9,7,6,3,16,9,1,1,almazer,23,devoduvek,19,xsepower,5,to1nou,8,facecrack,19,matHEND,22,xsepower,99.9,devoduvek,85.9,Krav,4,Jerry,1,LOGAN,3,xsepower,10,LOGAN,18,Jerry,71.4,Krav,27.8,almazer,23,forZe,xsepower,99.9,forZe,xsepower,5,forZe,xsepower,14,forZe,almazer,4,forZe,xsepower,1.54,forZe
80015,ESEA MDL Season 29 Europe Relegation,2019-01-08 12:20,Inferno,forZe,Izako Boars,forZe,16,5,11,5,4,1,14,7,0,1,xsepower,25,Patitek,11,xsepower,6,tecek,2,Jerry,10,nawrot,20,xsepower,111.5,Patitek,64.8,matty,6,facecrack,2,Patitek,1,xsepower,5,NEEX,16,facecrack,69.4,matty,37,xsepower,25,forZe,xsepower,111.5,forZe,Jerry,6,forZe,xsepower,18,forZe,xsepower,6,forZe,xsepower,2.08,forZe
80013,ESEA MDL Season 29 Europe Relegation,2019-01-08 12:20,Mirage,forZe,Izako Boars,forZe,16,2,13,3,2,0,11,7,1,1,xsepower,22,Patitek,15,FL1T,7,nawrot,5,facecrack,13,Patitek,17,xsepower,117.7,Patitek,88.6,matty,6,xsepower,3,Patitek,2,xsepower,5,tecek,15,almazer,74.8,NEEX,43.7,xsepower,22,forZe,xsepower,117.7,forZe,FL1T,5,forZe,xsepower,13,forZe,facecrack,4,forZe,xsepower,2.01,forZe
80007,ESEA MDL Season 29 Europe Relegation,2019-01-08 12:20,Dust2,forZe,Izako Boars,Izako Boars,5,16,4,1,11,5,6,15,0,1,facecrack,14,nawrot,23,facecrack,4,matty,6,almazer,20,nawrot,14,almazer,85.7,Patitek,108.8,tecek,13,Jerry,2,NEEX,2,xsepower,16,NEEX,9,Jerry,35.6,tecek,63,nawrot,23,Izako Boars,Patitek,108.8,Izako Boars,Patitek,4,Izako Boars,NEEX,7,Izako Boars,Patitek,5,Izako Boars,Patitek,1.82,Izako Boars
79984,ESEA MDL Season 29 Europe Relegation,2019-01-08 08:30,Overpass,PACT,forZe,forZe,9,16,5,4,10,6,14,11,0,1,MOLSI,22,FL1T,23,MOLSI,5,facecrack,10,darko,20,facecrack,18,MOLSI,96.1,FL1T,90.2,facecrack,16,ToM223,3,Jerry,1,MOLSI,18,Jerry,10,Vegi,33.9,Jerry,73.7,FL1T,23,forZe,MOLSI,96.1,PACT,facecrack,5,forZe,xsepower,11,forZe,lunAtic,5,PACT,FL1T,1.42,forZe
79974,ESEA MDL Season 29 Europe Relegation,2019-01-08 08:30,Mirage,PACT,forZe,forZe,7,16,4,3,11,5,8,15,1,3,MOLSI,16,almazer,28,darko,5,Jerry,9,lunAtic,21,FL1T,18,MOLSI,82.3,almazer,124.2,FL1T,10,lunAtic,2,FL1T,2,MOLSI,16,xsepower,10,darko,58.4,FL1T,43.3,almazer,28,forZe,almazer,124.2,forZe,Jerry,8,forZe,xsepower,10,forZe,facecrack,6,forZe,almazer,1.86,forZe
85624,ESL One Cologne 2019 Europe Closed Qualifier,2019-05-09 10:00,Mirage,ALTERNATE aTTaX,OpTic,OpTic,6,16,6,0,9,7,8,14,2,0,mantuu,15,refrezh,19,mantuu,4,niko,8,kressy,20,k0nfig,14,kressy,72.5,k0nfig,95,k0nfig,16,slaxz-,0,Snappi,1,slaxz-,16,refrezh,9,DuDe,39.5,MSL,68.5,refrezh,19,OpTic,k0nfig,95.0,OpTic,niko,6,OpTic,MSL,13,OpTic,slaxz-,5,ALTERNATE aTTaX,niko,1.56,OpTic
85617,ESL One Cologne 2019 Europe Closed Qualifier,2019-05-09 10:00,Train,ALTERNATE aTTaX,OpTic,OpTic,13,16,7,6,8,8,14,15,2,1,slaxz-,23,k0nfig,29,mantuu,5,MSL,7,DuDe,22,MSL,20,mantuu,78.4,Snappi,95.9,niko,15,slaxz-,4,refrezh,1,slaxz-,18,refrezh,16,stfN,49.5,MSL,52.5,k0nfig,29,OpTic,Snappi,95.9,OpTic,Snappi,6,OpTic,slaxz-,16,ALTERNATE aTTaX,refrezh,5,OpTic,k0nfig,1.38,OpTic
84990,ESL One Cologne 2019 Europe Open Qualifier 2,2019-04-24 07:05,Mirage,OpTic,NoChance,OpTic,16,5,12,4,3,2,11,10,1,2,niko,24,STYKO,13,niko,8,kRYSTAL,5,niko,13,zehN,19,niko,133.1,zehN,69.4,kRYSTAL,6,Snappi,1,zehN,1,Snappi,8,STYKO,17,Snappi,57.4,kRYSTAL,49.6,niko,24,OpTic,niko,133.1,OpTic,niko,7,OpTic,MSL,12,OpTic,niko,5,OpTic,niko,1.86,OpTic
84987,ESL One Cologne 2019 Europe Open Qualifier 2,2019-04-24 07:05,Train,OpTic,NoChance,NoChance,17,19,8,7,7,8,18,18,1,2,MSL,30,Thomas,34,niko,8,zehN,9,niko,27,zehN,28,refrezh,77.8,Thomas,107.8,zehN,21,MSL,4,kRYSTAL,2,refrezh,22,Maikelele,19,Snappi,58.6,kRYSTAL,54.3,Thomas,34,NoChance,Thomas,107.8,NoChance,k0nfig,7,OpTic,MSL,19,OpTic,MSL,7,OpTic,Thomas,1.46,NoChance
84983,ESL One Cologne 2019 Europe Open Qualifier 2,2019-04-24 07:05,Overpass,OpTic,NoChance,OpTic,16,7,9,7,6,1,15,8,2,0,niko,23,Maikelele,17,niko,5,kRYSTAL,6,niko,15,zehN,18,niko,116.9,Maikelele,84.7,zehN,9,k0nfig,1,Thomas,1,refrezh,11,Thomas,15,k0nfig,48.7,Thomas,53,niko,23,OpTic,niko,116.9,OpTic,niko,5,OpTic,Maikelele,8,NoChance,MSL,5,OpTic,niko,1.70,OpTic
84961,ESL One Cologne 2019 Europe Open Qualifier 2,2019-04-23 13:20,Nuke,OpTic,devils.one,OpTic,16,3,14,2,1,2,9,10,2,0,refrezh,21,MINISE,12,k0nfig,7,MINISE,8,MSL,14,dycha,16,refrezh,98.8,MINISE,80.5,TaZ,6,refrezh,0,mouz,1,refrezh,4,MINISE,13,niko,61.7,mouz,49.1,refrezh,21,OpTic,refrezh,98.8,OpTic,k0nfig,5,OpTic,MINISE,8,devils.one,dycha,3,devils.one,refrezh,1.96,OpTic
84952,ESL One Cologne 2019 Europe Open Qualifier 2,2019-04-23 11:50,Dust2,OpTic,Tricked,OpTic,16,9,8,8,7,2,12,12,1,0,refrezh,22,Bubzkji,29,MSL,7,sjuush,8,k0nfig,18,b0RUP,22,refrezh,101.7,Bubzkji,108.6,sjuush,5,refrezh,3,Bubzkji,2,refrezh,12,Bubzkji,17,Snappi,56,HUNDEN,31.2,Bubzkji,29,Tricked,Bubzkji,108.6,Tricked,sjuush,6,Tricked,MSL,14,OpTic,MSL,8,OpTic,Bubzkji,1.71,Tricked
84469,ESL Pro League Season 9 Europe,2019-04-14 11:00,Overpass,OpTic,ex-Space Soldiers,OpTic,16,10,10,6,5,5,16,10,2,3,k0nfig,26,ngiN,19,MSL,9,ngiN,4,k0nfig,17,paz,21,k0nfig,110,paz,75.7,Calyx,12,niko,1,yam,1,refrezh,13,ngiN,18,niko,48,Calyx,54.2,k0nfig,26,OpTic,k0nfig,110.0,OpTic,MSL,4,OpTic,yam,11,ex-Space Soldiers,MSL,6,OpTic,k0nfig,1.55,OpTic
84466,ESL Pro League Season 9 Europe,2019-04-14 11:00,Mirage,OpTic,ex-Space Soldiers,OpTic,16,6,10,6,5,1,14,8,0,0,niko,24,paz,16,refrezh,6,yam,3,MSL,14,yam,19,niko,109.5,paz,67.2,imoRR,7,Snappi,1,paz,2,refrezh,8,ngiN,17,refrezh,67.5,imoRR,42.6,niko,24,OpTic,niko,109.5,OpTic,refrezh,5,OpTic,MSL,13,OpTic,MSL,6,OpTic,niko,1.76,OpTic
84362,ESL Pro League Season 9 Europe,2019-04-13 07:20,Train,mousesports,OpTic,mousesports,16,11,9,7,6,5,16,10,1,2,woxic,24,niko,24,karrigan,8,MSL,8,frozen,18,k0nfig,23,ropz,94.1,k0nfig,84.1,refrezh,12,woxic,5,niko,2,woxic,14,refrezh,18,frozen,69.2,MSL,55.4,niko,24,OpTic,ropz,94.1,mousesports,ropz,7,mousesports,woxic,12,mousesports,niko,5,OpTic,woxic,1.37,mousesports
84357,ESL Pro League Season 9 Europe,2019-04-13 07:20,Dust2,mousesports,OpTic,OpTic,4,16,2,2,13,3,4,16,0,1,woxic,17,refrezh,21,woxic,5,niko,7,karrigan,18,niko,13,woxic,83.7,k0nfig,102,Snappi,13,chrisJ,2,refrezh,3,woxic,16,refrezh,7,chrisJ,34.6,MSL,66.5,refrezh,21,OpTic,k0nfig,102.0,OpTic,k0nfig,4,OpTic,MSL,13,OpTic,MSL,4,OpTic,refrezh,1.70,OpTic
84356,ESL Pro League Season 9 Europe,2019-04-13 07:20,Overpass,mousesports,OpTic,mousesports,16,7,11,5,4,3,13,10,2,3,ropz,24,niko,19,frozen,7,k0nfig,7,ropz,17,MSL,21,karrigan,118,niko,100.7,Snappi,10,ropz,3,MSL,0,woxic,11,refrezh,16,woxic,64.3,MSL,46.8,ropz,24,mousesports,karrigan,118.0,mousesports,k0nfig,6,OpTic,woxic,11,mousesports,niko,6,OpTic,ropz,1.51,mousesports
82683,WESG 2018 World Finals,2019-03-12 20:00,Inferno,Alpha Red,OpTic,OpTic,8,16,5,3,10,6,6,18,2,2,foxz,21,k0nfig,24,Olivia,6,refrezh,16,MAIROLLS,22,Snappi,14,foxz,67.8,k0nfig,122.9,refrezh,15,foxz,2,JUGi,2,stk,17,cajunb,9,stk,47,JUGi,58.2,k0nfig,24,OpTic,k0nfig,122.9,OpTic,refrezh,14,OpTic,JUGi,9,OpTic,k0nfig,6,OpTic,k0nfig,1.74,OpTic
82680,WESG 2018 World Finals,2019-03-12 20:00,Mirage,Alpha Red,OpTic,OpTic,7,16,4,3,11,5,11,12,1,2,foxz,16,k0nfig,22,stk,4,cajunb,8,stk,19,Snappi,14,foxz,76,k0nfig,96.6,refrezh,13,foxz,1,k0nfig,2,MAIROLLS,16,JUGi,8,MAIROLLS,37.9,refrezh,53.5,k0nfig,22,OpTic,k0nfig,96.6,OpTic,cajunb,7,OpTic,JUGi,10,OpTic,foxz,6,Alpha Red,k0nfig,1.70,OpTic
82539,WESG 2018 World Finals,2019-03-11 00:20,Mirage,NASR,OpTic,OpTic,12,16,4,8,11,5,9,19,1,0,Pogba,28,k0nfig,30,KarriBob,6,cajunb,8,k1tkat,25,k0nfig,19,Pogba,92.6,k0nfig,111.2,JUGi,15,Pogba,2,refrezh,4,Nami,20,JUGi,14,breAker,48.6,JUGi,58.3,k0nfig,30,OpTic,k0nfig,111.2,OpTic,k0nfig,6,OpTic,Nami,7,NASR,k0nfig,8,OpTic,k0nfig,1.69,OpTic
82536,WESG 2018 World Finals,2019-03-11 00:20,Overpass,NASR,OpTic,OpTic,10,16,6,4,9,7,13,13,0,1,k1tkat,27,JUGi,24,KarriBob,4,cajunb,11,Nami,22,k0nfig,17,k1tkat,97.5,k0nfig,93.7,cajunb,15,k1tkat,1,k0nfig,2,breAker,15,refrezh,13,KarriBob,37.3,cajunb,63.4,k1tkat,27,NASR,k1tkat,97.5,NASR,cajunb,7,OpTic,Nami,12,NASR,k1tkat,8,NASR,k1tkat,1.45,NASR
82528,WESG 2018 World Finals,2019-03-10 20:00,Inferno,Denial,OpTic,OpTic,5,16,4,1,11,5,10,11,0,1,Fadey,17,refrezh,18,Domsterr,5,Snappi,10,Fadey,19,Snappi,14,Fadey,80.7,k0nfig,98.4,Snappi,15,Fadey,2,cajunb,3,Sonic,13,refrezh,7,blackpoisoN,37,JUGi,64.4,refrezh,18,OpTic,k0nfig,98.4,OpTic,Snappi,8,OpTic,Sonic,8,Denial,Fadey,6,Denial,refrezh,1.66,OpTic
82525,WESG 2018 World Finals,2019-03-10 20:00,Overpass,Denial,OpTic,OpTic,8,16,7,1,8,8,10,14,1,2,Sonic,17,Snappi,20,Sonic,6,k0nfig,6,JT,20,k0nfig,17,Sonic,88.7,k0nfig,89.3,cajunb,14,Fadey,3,refrezh,2,Sonic,15,JUGi,11,blackpoisoN,42.9,cajunb,69.3,Snappi,20,OpTic,k0nfig,89.3,OpTic,k0nfig,5,OpTic,JUGi,10,OpTic,Fadey,6,Denial,JUGi,1.45,OpTic
81095,IEM Sydney 2019 Europe Closed Qualifier,2019-02-07 05:00,Inferno,OpTic,HellRaisers,OpTic,16,7,9,7,6,1,13,10,2,1,refrezh,22,ANGE1,18,Snappi,8,woxic,5,k0nfig,15,aMi,20,refrezh,103,woxic,82.2,aMi,7,cajunb,3,ANGE1,1,JUGi,9,woxic,15,k0nfig,66.8,aMi,41.7,refrezh,22,OpTic,refrezh,103.0,OpTic,Snappi,6,OpTic,JUGi,10,OpTic,cajunb,5,OpTic,cajunb,1.50,OpTic
